day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,globalTs,spread,microprice,imbalance
1,614900,INTARIAN_PEPPER_ROOT,11609.0,11.0,11606.0,15.0,,,11617.0,10.0,11621.0,11.0,11624.0,15.0,11613.0,0.0,714900,8.0,11613.190476190477,0.047619047619047616
1,615000,INTARIAN_PEPPER_ROOT,11609.0,12.0,,,,,,,,,,,11609.0,0.0,715000,,,
1,615100,INTARIAN_PEPPER_ROOT,11609.0,9.0,,,,,11621.0,9.0,,,,,11615.0,0.0,715100,12.0,11615.0,0.0
1,615200,INTARIAN_PEPPER_ROOT,11609.0,9.0,11606.0,16.0,,,11622.0,9.0,11624.0,16.0,,,11615.5,0.0,715200,13.0,11615.5,0.0
1,615300,INTARIAN_PEPPER_ROOT,11609.0,10.0,,,,,11622.0,10.0,,,,,11615.5,0.0,715300,13.0,11615.5,0.0
1,615400,INTARIAN_PEPPER_ROOT,11609.0,10.0,11606.0,20.0,,,11622.0,10.0,11625.0,20.0,,,11615.5,0.0,715400,13.0,11615.5,0.0
1,615500,INTARIAN_PEPPER_ROOT,11609.0,9.0,11606.0,15.0,,,11622.0,9.0,,,,,11615.5,0.0,715500,13.0,11615.5,0.0
1,615600,INTARIAN_PEPPER_ROOT,,,,,,,11622.0,12.0,11625.0,20.0,,,11622.0,0.0,715600,,,
1,615700,INTARIAN_PEPPER_ROOT,11609.0,9.0,11606.0,18.0,,,11622.0,9.0,11625.0,18.0,,,11615.5,0.0,715700,13.0,11615.5,0.0
1,615800,INTARIAN_PEPPER_ROOT,11609.0,11.0,11607.0,16.0,,,11622.0,11.0,11625.0,16.0,,,11615.5,0.0,715800,13.0,11615.5,0.0
1,615900,INTARIAN_PEPPER_ROOT,11610.0,10.0,,,,,11622.0,10.0,11625.0,19.0,,,11616.0,0.0,715900,12.0,11616.0,0.0
1,616000,INTARIAN_PEPPER_ROOT,11610.0,10.0,11607.0,22.0,,,11622.0,10.0,11625.0,22.0,,,11616.0,0.0,716000,12.0,11616.0,0.0
1,616100,INTARIAN_PEPPER_ROOT,11610.0,8.0,11607.0,16.0,,,11622.0,8.0,11625.0,16.0,,,11616.0,0.0,716100,12.0,11616.0,0.0
1,616200,INTARIAN_PEPPER_ROOT,11610.0,12.0,11607.0,19.0,,,11623.0,12.0,,,,,11616.5,0.0,716200,13.0,11616.5,0.0
1,616300,INTARIAN_PEPPER_ROOT,,,,,,,11623.0,9.0,11626.0,17.0,,,11623.0,0.0,716300,,,
1,616400,INTARIAN_PEPPER_ROOT,11610.0,12.0,11607.0,23.0,,,11626.0,23.0,,,,,11618.0,0.0,716400,16.0,11615.485714285714,-0.3142857142857143
1,616500,INTARIAN_PEPPER_ROOT,11610.0,8.0,11607.0,23.0,,,11623.0,8.0,,,,,11616.5,0.0,716500,13.0,11616.5,0.0
1,616600,INTARIAN_PEPPER_ROOT,11610.0,8.0,,,,,11623.0,8.0,11626.0,22.0,,,11616.5,0.0,716600,13.0,11616.5,0.0
1,616700,INTARIAN_PEPPER_ROOT,11610.0,10.0,11607.0,25.0,,,11623.0,10.0,11626.0,25.0,,,11616.5,0.0,716700,13.0,11616.5,0.0
1,616800,INTARIAN_PEPPER_ROOT,11610.0,10.0,11608.0,19.0,,,11623.0,10.0,11626.0,19.0,,,11616.5,0.0,716800,13.0,11616.5,0.0
1,616900,INTARIAN_PEPPER_ROOT,11611.0,8.0,11608.0,20.0,,,11623.0,8.0,,,,,11617.0,0.0,716900,12.0,11617.0,0.0
1,617000,INTARIAN_PEPPER_ROOT,11611.0,12.0,11608.0,16.0,,,11623.0,12.0,11626.0,16.0,,,11617.0,0.0,717000,12.0,11617.0,0.0
1,617100,INTARIAN_PEPPER_ROOT,11611.0,9.0,11608.0,16.0,,,11623.0,9.0,11626.0,16.0,,,11617.0,0.0,717100,12.0,11617.0,0.0
1,617200,INTARIAN_PEPPER_ROOT,11611.0,10.0,,,,,11624.0,10.0,11626.0,17.0,,,11617.5,0.0,717200,13.0,11617.5,0.0
1,617300,INTARIAN_PEPPER_ROOT,11611.0,11.0,11608.0,17.0,,,11624.0,11.0,,,,,11617.5,0.0,717300,13.0,11617.5,0.0
1,617400,INTARIAN_PEPPER_ROOT,11608.0,20.0,,,,,11627.0,20.0,,,,,11617.5,0.0,717400,19.0,11617.5,0.0
1,617500,INTARIAN_PEPPER_ROOT,11608.0,21.0,,,,,11624.0,11.0,,,,,11616.0,0.0,717500,16.0,11618.5,0.3125
1,617600,INTARIAN_PEPPER_ROOT,11611.0,11.0,,,,,11627.0,25.0,,,,,11619.0,0.0,717600,16.0,11615.888888888889,-0.3888888888888889
1,617700,INTARIAN_PEPPER_ROOT,11611.0,12.0,11608.0,21.0,,,11614.0,3.0,11624.0,12.0,11627.0,21.0,11612.5,0.0,717700,3.0,11613.4,0.6
1,617800,INTARIAN_PEPPER_ROOT,11611.0,10.0,,,,,11627.0,18.0,,,,,11619.0,0.0,717800,16.0,11616.714285714286,-0.2857142857142857
1,617900,INTARIAN_PEPPER_ROOT,11612.0,11.0,11609.0,19.0,,,11624.0,11.0,,,,,11618.0,0.0,717900,12.0,11618.0,0.0
1,618000,INTARIAN_PEPPER_ROOT,11609.0,23.0,,,,,11627.0,23.0,,,,,11618.0,0.0,718000,18.0,11618.0,0.0
1,618100,INTARIAN_PEPPER_ROOT,11612.0,9.0,11609.0,17.0,,,11627.0,17.0,,,,,11619.5,0.0,718100,15.0,11617.192307692309,-0.3076923076923077
1,618200,INTARIAN_PEPPER_ROOT,11612.0,8.0,11609.0,21.0,,,11625.0,8.0,11627.0,21.0,,,11618.5,0.0,718200,13.0,11618.5,0.0
1,618300,INTARIAN_PEPPER_ROOT,11612.0,9.0,11609.0,18.0,,,11625.0,9.0,11628.0,18.0,,,11618.5,0.0,718300,13.0,11618.5,0.0
1,618400,INTARIAN_PEPPER_ROOT,11612.0,9.0,11609.0,21.0,,,11625.0,9.0,11628.0,21.0,,,11618.5,0.0,718400,13.0,11618.5,0.0
1,618500,INTARIAN_PEPPER_ROOT,,,,,,,11625.0,8.0,,,,,11625.0,0.0,718500,,,
1,618600,INTARIAN_PEPPER_ROOT,11612.0,12.0,11609.0,23.0,,,11628.0,23.0,,,,,11620.0,0.0,718600,16.0,11617.485714285714,-0.3142857142857143
1,618700,INTARIAN_PEPPER_ROOT,11612.0,10.0,11609.0,20.0,,,11625.0,10.0,11628.0,20.0,,,11618.5,0.0,718700,13.0,11618.5,0.0
1,618800,INTARIAN_PEPPER_ROOT,11622.0,6.0,11612.0,8.0,11610.0,20.0,,,,,,,11622.0,0.0,718800,,,
1,618900,INTARIAN_PEPPER_ROOT,11613.0,12.0,11610.0,18.0,,,11625.0,12.0,11628.0,18.0,,,11619.0,0.0,718900,12.0,11619.0,0.0
1,619000,INTARIAN_PEPPER_ROOT,11613.0,8.0,11610.0,17.0,,,11625.0,8.0,11628.0,17.0,,,11619.0,0.0,719000,12.0,11619.0,0.0
1,619100,INTARIAN_PEPPER_ROOT,11613.0,12.0,11610.0,18.0,,,11628.0,18.0,,,,,11620.5,0.0,719100,15.0,11619.0,-0.2
1,619200,INTARIAN_PEPPER_ROOT,11613.0,12.0,11610.0,15.0,,,11626.0,12.0,11628.0,15.0,,,11619.5,0.0,719200,13.0,11619.5,0.0
1,619300,INTARIAN_PEPPER_ROOT,11610.0,18.0,,,,,11626.0,10.0,,,,,11618.0,0.0,719300,16.0,11620.285714285714,0.2857142857142857
1,619400,INTARIAN_PEPPER_ROOT,11613.0,11.0,11610.0,18.0,,,11629.0,18.0,,,,,11621.0,0.0,719400,16.0,11619.068965517241,-0.2413793103448276
1,619500,INTARIAN_PEPPER_ROOT,11613.0,8.0,,,,,11629.0,21.0,,,,,11621.0,0.0,719500,16.0,11617.413793103447,-0.4482758620689655
1,619600,INTARIAN_PEPPER_ROOT,11610.0,18.0,,,,,11621.0,7.0,11626.0,10.0,11629.0,18.0,11615.5,0.0,719600,11.0,11617.92,0.44
1,619700,INTARIAN_PEPPER_ROOT,11613.0,11.0,11610.0,18.0,,,11629.0,18.0,,,,,11621.0,0.0,719700,16.0,11619.068965517241,-0.2413793103448276
1,619800,INTARIAN_PEPPER_ROOT,11613.0,11.0,11611.0,23.0,,,11626.0,11.0,,,,,11619.5,0.0,719800,13.0,11619.5,0.0
1,619900,INTARIAN_PEPPER_ROOT,,,,,,,11626.0,12.0,11629.0,18.0,,,11626.0,0.0,719900,,,
1,620000,INTARIAN_PEPPER_ROOT,11614.0,12.0,11611.0,22.0,,,11626.0,12.0,11629.0,22.0,,,11620.0,0.0,720000,12.0,11620.0,0.0
1,620100,INTARIAN_PEPPER_ROOT,11614.0,12.0,11611.0,18.0,,,11626.0,12.0,11629.0,18.0,,,11620.0,0.0,720100,12.0,11620.0,0.0
1,620200,INTARIAN_PEPPER_ROOT,11614.0,8.0,,,,,11627.0,8.0,11629.0,15.0,,,11620.5,0.0,720200,13.0,11620.5,0.0
1,620300,INTARIAN_PEPPER_ROOT,11614.0,12.0,11611.0,22.0,,,11627.0,12.0,11630.0,22.0,,,11620.5,0.0,720300,13.0,11620.5,0.0
1,620400,INTARIAN_PEPPER_ROOT,11614.0,11.0,11611.0,17.0,,,11627.0,11.0,11630.0,17.0,,,11620.5,0.0,720400,13.0,11620.5,0.0
1,620500,INTARIAN_PEPPER_ROOT,11614.0,9.0,11611.0,15.0,,,11627.0,9.0,11630.0,15.0,,,11620.5,0.0,720500,13.0,11620.5,0.0
1,620600,INTARIAN_PEPPER_ROOT,11614.0,10.0,11611.0,16.0,,,11627.0,10.0,11630.0,16.0,,,11620.5,0.0,720600,13.0,11620.5,0.0
1,620700,INTARIAN_PEPPER_ROOT,11614.0,9.0,11611.0,24.0,,,11627.0,9.0,11630.0,24.0,,,11620.5,0.0,720700,13.0,11620.5,0.0
1,620800,INTARIAN_PEPPER_ROOT,11614.0,8.0,11612.0,19.0,,,11627.0,8.0,11630.0,19.0,,,11620.5,0.0,720800,13.0,11620.5,0.0
1,620900,INTARIAN_PEPPER_ROOT,11615.0,11.0,11612.0,17.0,,,11627.0,11.0,,,,,11621.0,0.0,720900,12.0,11621.0,0.0
1,621000,INTARIAN_PEPPER_ROOT,11612.0,15.0,,,,,11630.0,15.0,,,,,11621.0,0.0,721000,18.0,11621.0,0.0
1,621100,INTARIAN_PEPPER_ROOT,11615.0,9.0,11612.0,17.0,,,11627.0,9.0,11630.0,17.0,,,11621.0,0.0,721100,12.0,11621.0,0.0
1,621200,INTARIAN_PEPPER_ROOT,11615.0,11.0,11612.0,15.0,,,11628.0,11.0,11630.0,15.0,,,11621.5,0.0,721200,13.0,11621.5,0.0
1,621300,INTARIAN_PEPPER_ROOT,11612.0,16.0,,,,,11628.0,8.0,11631.0,16.0,,,11620.0,0.0,721300,16.0,11622.666666666666,0.3333333333333333
1,621400,INTARIAN_PEPPER_ROOT,11615.0,12.0,11612.0,25.0,,,11628.0,12.0,11631.0,25.0,,,11621.5,0.0,721400,13.0,11621.5,0.0
1,621500,INTARIAN_PEPPER_ROOT,11615.0,12.0,11612.0,23.0,,,11628.0,12.0,11631.0,23.0,,,11621.5,0.0,721500,13.0,11621.5,0.0
1,621600,INTARIAN_PEPPER_ROOT,11625.0,8.0,11615.0,10.0,11612.0,19.0,11628.0,10.0,11631.0,19.0,,,11626.5,0.0,721600,3.0,11626.333333333334,-0.1111111111111111
1,621700,INTARIAN_PEPPER_ROOT,11615.0,9.0,11612.0,19.0,,,11628.0,9.0,,,,,11621.5,0.0,721700,13.0,11621.5,0.0
1,621800,INTARIAN_PEPPER_ROOT,11615.0,12.0,11613.0,17.0,,,11628.0,12.0,,,,,11621.5,0.0,721800,13.0,11621.5,0.0
1,621900,INTARIAN_PEPPER_ROOT,11616.0,8.0,11613.0,15.0,,,11628.0,8.0,11631.0,15.0,,,11622.0,0.0,721900,12.0,11622.0,0.0
1,622000,INTARIAN_PEPPER_ROOT,11616.0,12.0,11613.0,16.0,,,11631.0,16.0,,,,,11623.5,0.0,722000,15.0,11622.42857142857,-0.14285714285714285
1,622100,INTARIAN_PEPPER_ROOT,11616.0,11.0,11613.0,25.0,,,11628.0,11.0,11631.0,25.0,,,11622.0,0.0,722100,12.0,11622.0,0.0
1,622200,INTARIAN_PEPPER_ROOT,11616.0,11.0,11613.0,24.0,,,,,,,,,11616.0,0.0,722200,,,
1,622300,INTARIAN_PEPPER_ROOT,11616.0,8.0,,,,,11629.0,8.0,11632.0,16.0,,,11622.5,0.0,722300,13.0,11622.5,0.0
1,622400,INTARIAN_PEPPER_ROOT,11616.0,9.0,11613.0,22.0,,,,,,,,,11616.0,0.0,722400,,,
1,622500,INTARIAN_PEPPER_ROOT,11616.0,10.0,11613.0,20.0,,,11629.0,10.0,,,,,11622.5,0.0,722500,13.0,11622.5,0.0
1,622600,INTARIAN_PEPPER_ROOT,11616.0,8.0,11613.0,19.0,,,11629.0,8.0,11632.0,19.0,,,11622.5,0.0,722600,13.0,11622.5,0.0
1,622700,INTARIAN_PEPPER_ROOT,11613.0,23.0,,,,,11629.0,10.0,,,,,11621.0,0.0,722700,16.0,11624.151515151516,0.3939393939393939
1,622800,INTARIAN_PEPPER_ROOT,11614.0,16.0,,,,,11629.0,12.0,,,,,11621.5,0.0,722800,15.0,11622.57142857143,0.14285714285714285
1,622900,INTARIAN_PEPPER_ROOT,11617.0,9.0,11614.0,18.0,,,11629.0,9.0,,,,,11623.0,0.0,722900,12.0,11623.0,0.0
1,623000,INTARIAN_PEPPER_ROOT,11617.0,11.0,11614.0,25.0,,,11632.0,25.0,,,,,11624.5,0.0,723000,15.0,11621.583333333334,-0.3888888888888889
1,623100,INTARIAN_PEPPER_ROOT,11617.0,10.0,11614.0,21.0,,,11632.0,21.0,,,,,11624.5,0.0,723100,15.0,11621.838709677419,-0.3548387096774194
1,623200,INTARIAN_PEPPER_ROOT,11617.0,11.0,11614.0,15.0,,,11630.0,11.0,,,,,11623.5,0.0,723200,13.0,11623.5,0.0
1,623300,INTARIAN_PEPPER_ROOT,11614.0,22.0,,,,,11630.0,10.0,11633.0,22.0,,,11622.0,0.0,723300,16.0,11625.0,0.375
1,623400,INTARIAN_PEPPER_ROOT,11617.0,8.0,,,,,11630.0,8.0,11633.0,15.0,,,11623.5,0.0,723400,13.0,11623.5,0.0
1,623500,INTARIAN_PEPPER_ROOT,11617.0,9.0,11614.0,24.0,,,11630.0,9.0,,,,,11623.5,0.0,723500,13.0,11623.5,0.0
1,623600,INTARIAN_PEPPER_ROOT,11617.0,11.0,11614.0,17.0,,,11630.0,11.0,11633.0,17.0,,,11623.5,0.0,723600,13.0,11623.5,0.0
1,623700,INTARIAN_PEPPER_ROOT,11617.0,12.0,11614.0,17.0,,,11630.0,12.0,,,,,11623.5,0.0,723700,13.0,11623.5,0.0
1,623800,INTARIAN_PEPPER_ROOT,11621.0,8.0,11617.0,9.0,11615.0,22.0,11630.0,9.0,11633.0,22.0,,,11625.5,0.0,723800,9.0,11625.235294117647,-0.058823529411764705
1,623900,INTARIAN_PEPPER_ROOT,11618.0,10.0,11615.0,25.0,,,11630.0,10.0,11633.0,25.0,,,11624.0,0.0,723900,12.0,11624.0,0.0
1,624000,INTARIAN_PEPPER_ROOT,11618.0,10.0,11615.0,19.0,,,11630.0,10.0,,,,,11624.0,0.0,724000,12.0,11624.0,0.0
1,624100,INTARIAN_PEPPER_ROOT,11618.0,12.0,11615.0,21.0,,,11630.0,12.0,11633.0,21.0,,,11624.0,0.0,724100,12.0,11624.0,0.0
1,624200,INTARIAN_PEPPER_ROOT,11618.0,8.0,11615.0,24.0,,,11631.0,8.0,,,,,11624.5,0.0,724200,13.0,11624.5,0.0
1,624300,INTARIAN_PEPPER_ROOT,11618.0,12.0,11615.0,19.0,,,11631.0,12.0,11634.0,19.0,,,11624.5,0.0,724300,13.0,11624.5,0.0
1,624400,INTARIAN_PEPPER_ROOT,11618.0,11.0,11615.0,15.0,,,11631.0,11.0,11634.0,15.0,,,11624.5,0.0,724400,13.0,11624.5,0.0
1,624500,INTARIAN_PEPPER_ROOT,11618.0,9.0,11615.0,16.0,,,11631.0,9.0,11634.0,16.0,,,11624.5,0.0,724500,13.0,11624.5,0.0
1,624600,INTARIAN_PEPPER_ROOT,11618.0,12.0,11615.0,22.0,,,11631.0,12.0,11634.0,22.0,,,11624.5,0.0,724600,13.0,11624.5,0.0
1,624700,INTARIAN_PEPPER_ROOT,11618.0,11.0,11615.0,23.0,,,11631.0,11.0,11634.0,23.0,,,11624.5,0.0,724700,13.0,11624.5,0.0
1,624800,INTARIAN_PEPPER_ROOT,11618.0,12.0,11616.0,22.0,,,11634.0,22.0,,,,,11626.0,0.0,724800,16.0,11623.64705882353,-0.29411764705882354
1,624900,INTARIAN_PEPPER_ROOT,11619.0,11.0,11616.0,20.0,,,11631.0,11.0,11634.0,20.0,,,11625.0,0.0,724900,12.0,11625.0,0.0
1,625000,INTARIAN_PEPPER_ROOT,11619.0,9.0,11616.0,16.0,,,11631.0,9.0,11634.0,16.0,,,11625.0,0.0,725000,12.0,11625.0,0.0
1,625100,INTARIAN_PEPPER_ROOT,11616.0,25.0,,,,,11631.0,11.0,11634.0,25.0,,,11623.5,0.0,725100,15.0,11626.416666666666,0.3888888888888889
1,625200,INTARIAN_PEPPER_ROOT,11619.0,9.0,11616.0,17.0,,,11632.0,9.0,11634.0,17.0,,,11625.5,0.0,725200,13.0,11625.5,0.0
1,625300,INTARIAN_PEPPER_ROOT,11619.0,9.0,11616.0,20.0,,,11632.0,9.0,11635.0,20.0,,,11625.5,0.0,725300,13.0,11625.5,0.0
1,625400,INTARIAN_PEPPER_ROOT,11619.0,11.0,11616.0,19.0,,,,,,,,,11619.0,0.0,725400,,,
1,625500,INTARIAN_PEPPER_ROOT,11619.0,8.0,11616.0,19.0,,,11632.0,8.0,11635.0,19.0,,,11625.5,0.0,725500,13.0,11625.5,0.0
1,625600,INTARIAN_PEPPER_ROOT,11619.0,11.0,11616.0,23.0,,,11632.0,11.0,,,,,11625.5,0.0,725600,13.0,11625.5,0.0
1,625700,INTARIAN_PEPPER_ROOT,11619.0,11.0,11616.0,16.0,,,11632.0,11.0,11635.0,16.0,,,11625.5,0.0,725700,13.0,11625.5,0.0
1,625800,INTARIAN_PEPPER_ROOT,11619.0,11.0,,,,,,,,,,,11619.0,0.0,725800,,,
1,625900,INTARIAN_PEPPER_ROOT,11617.0,16.0,,,,,11632.0,9.0,,,,,11624.5,0.0,725900,15.0,11626.6,0.28
1,626000,INTARIAN_PEPPER_ROOT,11620.0,8.0,,,,,11632.0,8.0,11635.0,19.0,,,11626.0,0.0,726000,12.0,11626.0,0.0
1,626100,INTARIAN_PEPPER_ROOT,11620.0,12.0,11617.0,17.0,,,11632.0,12.0,11635.0,17.0,,,11626.0,0.0,726100,12.0,11626.0,0.0
1,626200,INTARIAN_PEPPER_ROOT,11620.0,11.0,11617.0,23.0,,,11633.0,11.0,,,,,11626.5,0.0,726200,13.0,11626.5,0.0
1,626300,INTARIAN_PEPPER_ROOT,11620.0,10.0,11617.0,18.0,,,11633.0,10.0,11636.0,18.0,,,11626.5,0.0,726300,13.0,11626.5,0.0
1,626400,INTARIAN_PEPPER_ROOT,11620.0,8.0,11617.0,23.0,,,11636.0,23.0,,,,,11628.0,0.0,726400,16.0,11624.129032258064,-0.4838709677419355
1,626500,INTARIAN_PEPPER_ROOT,11620.0,11.0,11617.0,17.0,,,11633.0,11.0,,,,,11626.5,0.0,726500,13.0,11626.5,0.0
1,626600,INTARIAN_PEPPER_ROOT,11620.0,11.0,11617.0,17.0,,,11633.0,11.0,11636.0,17.0,,,11626.5,0.0,726600,13.0,11626.5,0.0
1,626700,INTARIAN_PEPPER_ROOT,11620.0,10.0,,,,,11633.0,10.0,,,,,11626.5,0.0,726700,13.0,11626.5,0.0
1,626800,INTARIAN_PEPPER_ROOT,11620.0,11.0,11618.0,19.0,,,11633.0,11.0,11636.0,19.0,,,11626.5,0.0,726800,13.0,11626.5,0.0
1,626900,INTARIAN_PEPPER_ROOT,11621.0,11.0,11618.0,15.0,,,11633.0,11.0,11636.0,15.0,,,11627.0,0.0,726900,12.0,11627.0,0.0
1,627000,INTARIAN_PEPPER_ROOT,11621.0,8.0,11618.0,20.0,,,11636.0,20.0,,,,,11628.5,0.0,727000,15.0,11625.285714285714,-0.42857142857142855
1,627100,INTARIAN_PEPPER_ROOT,11621.0,12.0,11618.0,20.0,,,11633.0,12.0,11636.0,20.0,,,11627.0,0.0,727100,12.0,11627.0,0.0
1,627200,INTARIAN_PEPPER_ROOT,11618.0,24.0,,,,,11634.0,8.0,11636.0,24.0,,,11626.0,0.0,727200,16.0,11630.0,0.5
1,627300,INTARIAN_PEPPER_ROOT,11621.0,11.0,11618.0,17.0,,,11637.0,17.0,,,,,11629.0,0.0,727300,16.0,11627.285714285714,-0.21428571428571427
1,627400,INTARIAN_PEPPER_ROOT,11621.0,10.0,11618.0,17.0,,,11634.0,10.0,11637.0,17.0,,,11627.5,0.0,727400,13.0,11627.5,0.0
1,627500,INTARIAN_PEPPER_ROOT,11621.0,10.0,11618.0,21.0,,,11634.0,10.0,11637.0,21.0,,,11627.5,0.0,727500,13.0,11627.5,0.0
1,627600,INTARIAN_PEPPER_ROOT,11621.0,8.0,11618.0,18.0,,,11634.0,8.0,,,,,11627.5,0.0,727600,13.0,11627.5,0.0
1,627700,INTARIAN_PEPPER_ROOT,11621.0,8.0,11618.0,20.0,,,11637.0,20.0,,,,,11629.0,0.0,727700,16.0,11625.57142857143,-0.42857142857142855
1,627800,INTARIAN_PEPPER_ROOT,11621.0,12.0,11619.0,22.0,,,11634.0,12.0,,,,,11627.5,0.0,727800,13.0,11627.5,0.0
1,627900,INTARIAN_PEPPER_ROOT,11622.0,11.0,11619.0,25.0,,,11634.0,11.0,11637.0,25.0,,,11628.0,0.0,727900,12.0,11628.0,0.0
1,628000,INTARIAN_PEPPER_ROOT,11619.0,25.0,,,,,,,,,,,11619.0,0.0,728000,,,
1,628100,INTARIAN_PEPPER_ROOT,11619.0,17.0,,,,,11637.0,17.0,,,,,11628.0,0.0,728100,18.0,11628.0,0.0
1,628200,INTARIAN_PEPPER_ROOT,11622.0,11.0,,,,,11635.0,11.0,11637.0,24.0,,,11628.5,0.0,728200,13.0,11628.5,0.0
1,628300,INTARIAN_PEPPER_ROOT,11622.0,9.0,11619.0,20.0,,,,,,,,,11622.0,0.0,728300,,,
1,628400,INTARIAN_PEPPER_ROOT,11622.0,8.0,11619.0,25.0,,,11635.0,8.0,11638.0,25.0,,,11628.5,0.0,728400,13.0,11628.5,0.0
1,628500,INTARIAN_PEPPER_ROOT,11622.0,9.0,11619.0,17.0,,,11635.0,9.0,11638.0,17.0,,,11628.5,0.0,728500,13.0,11628.5,0.0
1,628600,INTARIAN_PEPPER_ROOT,11622.0,12.0,11619.0,18.0,,,11635.0,12.0,,,,,11628.5,0.0,728600,13.0,11628.5,0.0
1,628700,INTARIAN_PEPPER_ROOT,11622.0,12.0,11619.0,24.0,,,11635.0,12.0,11638.0,24.0,,,11628.5,0.0,728700,13.0,11628.5,0.0
1,628800,INTARIAN_PEPPER_ROOT,11620.0,15.0,,,,,11638.0,15.0,,,,,11629.0,0.0,728800,18.0,11629.0,0.0
1,628900,INTARIAN_PEPPER_ROOT,11623.0,12.0,11620.0,15.0,,,11638.0,15.0,,,,,11630.5,0.0,728900,15.0,11629.666666666666,-0.1111111111111111
1,629000,INTARIAN_PEPPER_ROOT,11623.0,12.0,11620.0,16.0,,,11638.0,16.0,,,,,11630.5,0.0,729000,15.0,11629.42857142857,-0.14285714285714285
1,629100,INTARIAN_PEPPER_ROOT,11623.0,9.0,11620.0,16.0,,,11635.0,9.0,,,,,11629.0,0.0,729100,12.0,11629.0,0.0
1,629200,INTARIAN_PEPPER_ROOT,11620.0,20.0,,,,,11636.0,10.0,11638.0,20.0,,,11628.0,0.0,729200,16.0,11630.666666666666,0.3333333333333333
1,629300,INTARIAN_PEPPER_ROOT,11623.0,11.0,11620.0,16.0,,,11636.0,11.0,11639.0,16.0,,,11629.5,0.0,729300,13.0,11629.5,0.0
1,629400,INTARIAN_PEPPER_ROOT,11623.0,10.0,11620.0,21.0,,,11636.0,10.0,,,,,11629.5,0.0,729400,13.0,11629.5,0.0
1,629500,INTARIAN_PEPPER_ROOT,11623.0,12.0,11620.0,17.0,,,11639.0,17.0,,,,,11631.0,0.0,729500,16.0,11629.620689655172,-0.1724137931034483
1,629600,INTARIAN_PEPPER_ROOT,11623.0,11.0,11620.0,18.0,,,,,,,,,11623.0,0.0,729600,,,
1,629700,INTARIAN_PEPPER_ROOT,11620.0,22.0,,,,,11636.0,10.0,11639.0,22.0,,,11628.0,0.0,729700,16.0,11631.0,0.375
1,629800,INTARIAN_PEPPER_ROOT,11621.0,21.0,,,,,11636.0,10.0,11639.0,21.0,,,11628.5,0.0,729800,15.0,11631.161290322581,0.3548387096774194
1,629900,INTARIAN_PEPPER_ROOT,11624.0,12.0,11621.0,18.0,,,11636.0,12.0,11639.0,18.0,,,11630.0,0.0,729900,12.0,11630.0,0.0
1,630000,INTARIAN_PEPPER_ROOT,11624.0,9.0,11621.0,16.0,,,11636.0,9.0,11639.0,16.0,,,11630.0,0.0,730000,12.0,11630.0,0.0
1,630100,INTARIAN_PEPPER_ROOT,11624.0,10.0,11621.0,24.0,,,11636.0,10.0,11639.0,24.0,,,11630.0,0.0,730100,12.0,11630.0,0.0
1,630200,INTARIAN_PEPPER_ROOT,11624.0,10.0,11621.0,18.0,,,11637.0,10.0,11639.0,18.0,,,11630.5,0.0,730200,13.0,11630.5,0.0
1,630300,INTARIAN_PEPPER_ROOT,11621.0,17.0,,,,,11637.0,9.0,11640.0,17.0,,,11629.0,0.0,730300,16.0,11631.461538461539,0.3076923076923077
1,630400,INTARIAN_PEPPER_ROOT,,,,,,,11640.0,15.0,,,,,11640.0,0.0,730400,,,
1,630500,INTARIAN_PEPPER_ROOT,11624.0,9.0,11621.0,17.0,,,11637.0,9.0,11640.0,17.0,,,11630.5,0.0,730500,13.0,11630.5,0.0
1,630600,INTARIAN_PEPPER_ROOT,11624.0,11.0,11621.0,23.0,,,11637.0,11.0,,,,,11630.5,0.0,730600,13.0,11630.5,0.0
1,630700,INTARIAN_PEPPER_ROOT,11624.0,11.0,,,,,11637.0,11.0,11640.0,20.0,,,11630.5,0.0,730700,13.0,11630.5,0.0
1,630800,INTARIAN_PEPPER_ROOT,11624.0,8.0,11622.0,20.0,,,11637.0,8.0,11640.0,20.0,,,11630.5,0.0,730800,13.0,11630.5,0.0
1,630900,INTARIAN_PEPPER_ROOT,11622.0,19.0,,,,,11637.0,11.0,11640.0,19.0,,,11629.5,0.0,730900,15.0,11631.5,0.26666666666666666
1,631000,INTARIAN_PEPPER_ROOT,,,,,,,11637.0,8.0,11640.0,22.0,,,11637.0,0.0,731000,,,
1,631100,INTARIAN_PEPPER_ROOT,11625.0,8.0,11622.0,22.0,,,11637.0,8.0,11640.0,22.0,,,11631.0,0.0,731100,12.0,11631.0,0.0
1,631200,INTARIAN_PEPPER_ROOT,11622.0,15.0,,,,,11638.0,8.0,11640.0,15.0,,,11630.0,0.0,731200,16.0,11632.434782608696,0.30434782608695654
1,631300,INTARIAN_PEPPER_ROOT,11625.0,11.0,11622.0,23.0,,,11638.0,11.0,,,,,11631.5,0.0,731300,13.0,11631.5,0.0
1,631400,INTARIAN_PEPPER_ROOT,11625.0,12.0,11622.0,24.0,,,11641.0,24.0,,,,,11633.0,0.0,731400,16.0,11630.333333333334,-0.3333333333333333
